gesture,run,iteration,label,S11_0,S11_1,S11_2,S11_3,S11_4,S11_5,S11_6,S11_7,S11_8,S11_9,S11_10,S11_11,S11_12,S11_13,S11_14,S11_15,S11_16,S11_17,S11_18,S11_19,S11_20,S11_21,S11_22,S11_23,S11_24,S11_25,S11_26,S11_27,S11_28,S11_29,S11_30,S11_31,S11_32,S11_33,S11_34,S11_35,S11_36,S11_37,S11_38,S11_39,S11_40,S11_41,S11_42,S11_43,S11_44,S11_45,S11_46,S11_47,S11_48,S11_49,S11_50,S11_51,S11_52,S11_53,S11_54,S11_55,S11_56,S11_57,S11_58,S11_59,S11_60,S11_61,S11_62,S11_63,S11_64,S11_65,S11_66,S11_67,S11_68,S11_69,S11_70,S11_71,S11_72,S11_73,S11_74,S11_75,S11_76,S11_77,S11_78,S11_79,S11_80,S11_81,S11_82,S11_83,S11_84,S11_85,S11_86,S11_87,S11_88,S11_89,S11_90,S11_91,S11_92,S11_93,S11_94,S11_95,S11_96,S11_97,S11_98,S11_99,S21_0,S21_1,S21_2,S21_3,S21_4,S21_5,S21_6,S21_7,S21_8,S21_9,S21_10,S21_11,S21_12,S21_13,S21_14,S21_15,S21_16,S21_17,S21_18,S21_19,S21_20,S21_21,S21_22,S21_23,S21_24,S21_25,S21_26,S21_27,S21_28,S21_29,S21_30,S21_31,S21_32,S21_33,S21_34,S21_35,S21_36,S21_37,S21_38,S21_39,S21_40,S21_41,S21_42,S21_43,S21_44,S21_45,S21_46,S21_47,S21_48,S21_49,S21_50,S21_51,S21_52,S21_53,S21_54,S21_55,S21_56,S21_57,S21_58,S21_59,S21_60,S21_61,S21_62,S21_63,S21_64,S21_65,S21_66,S21_67,S21_68,S21_69,S21_70,S21_71,S21_72,S21_73,S21_74,S21_75,S21_76,S21_77,S21_78,S21_79,S21_80,S21_81,S21_82,S21_83,S21_84,S21_85,S21_86,S21_87,S21_88,S21_89,S21_90,S21_91,S21_92,S21_93,S21_94,S21_95,S21_96,S21_97,S21_98,S21_99
Open,2,43,4,0.7347083,0.7260937,0.7161507,0.7076793,0.7051776,0.697925,0.68908197,0.68859136,0.6857669,0.6831888,0.684369,0.68084687,0.67794293,0.67688704,0.67655355,0.6759213,0.67704546,0.67032635,0.67014927,0.66089666,0.6604305,0.6440137,0.6447505,0.635958,0.6257623,0.6108491,0.6066899,0.5936869,0.5828225,0.5724474,0.56344986,0.5525359,0.5399046,0.5310436,0.5217609,0.5122918,0.5076131,0.4923486,0.48549864,0.47908124,0.46951938,0.45907465,0.4500331,0.4399929,0.42952448,0.41500124,0.40236065,0.38557917,0.37296066,0.35335916,0.33360755,0.31563634,0.2933344,0.2719317,0.24915227,0.22634044,0.20296457,0.18058091,0.15800966,0.135894,0.11569261,0.09908893,0.087351695,0.07940595,0.08070774,0.089316055,0.102488555,0.11875776,0.13914187,0.15986243,0.17937183,0.20039754,0.22234634,0.24366023,0.26613626,0.28677619,0.3093465,0.3307264,0.35401934,0.3792161,0.40021884,0.4222162,0.44877362,0.46910256,0.48853567,0.5107444,0.5278879,0.54826933,0.5646579,0.5814154,0.59296787,0.6065876,0.61176825,0.6229739,0.6288455,0.6316883,0.6363937,0.638571,0.6438223,0.6497747,0.0038625244,0.0038362422,0.00390885,0.003930814,0.0040647155,0.0041831536,0.004288039,0.004470037,0.0046784375,0.0048193294,0.0051603112,0.0053860713,0.0057880827,0.006115209,0.0064747343,0.0068574925,0.007422275,0.0077778143,0.008363588,0.008740359,0.009566741,0.009785163,0.010477725,0.010985712,0.011411344,0.011706336,0.01203163,0.0122307725,0.012544986,0.012713689,0.013031606,0.013314014,0.013596382,0.013921789,0.014303794,0.014921855,0.015499495,0.016048007,0.016622912,0.017569166,0.018448973,0.019296415,0.020179002,0.021025598,0.021877691,0.022771798,0.023772178,0.024727397,0.02578173,0.02679131,0.02753174,0.02854814,0.0292644,0.030025523,0.030399913,0.03054501,0.03066236,0.030884406,0.03074496,0.030657403,0.03051692,0.03036436,0.030187162,0.030149285,0.030036464,0.029909553,0.029854745,0.02963433,0.029122991,0.028505672,0.027707182,0.026548622,0.025544433,0.024415892,0.02314916,0.022051742,0.020997768,0.020218955,0.019409,0.018648416,0.017870894,0.017217783,0.016482783,0.015559866,0.014367348,0.013221562,0.011920668,0.010604815,0.00942898,0.008403363,0.007473398,0.0067725237,0.006212402,0.005901188,0.005668074,0.005566561,0.005475567,0.0054366235,0.0056015705,0.0057236375
Open,2,44,4,0.7344749,0.72434086,0.7165515,0.7067625,0.7031978,0.697966,0.6898003,0.6895441,0.6841117,0.682056,0.6827269,0.6824492,0.67968625,0.67822474,0.67698526,0.675893,0.6780645,0.67115533,0.6693752,0.664346,0.660786,0.64812696,0.64425266,0.635965,0.626347,0.61546564,0.6067812,0.59504104,0.58507276,0.5746115,0.5623229,0.5519435,0.5427747,0.5320415,0.523582,0.51243,0.5084117,0.4967972,0.4863161,0.47827023,0.4711902,0.46115595,0.45065397,0.44042447,0.4295349,0.41601032,0.40077603,0.387966,0.37055892,0.3533047,0.33384475,0.31453055,0.29201093,0.27069744,0.24787486,0.22475305,0.20160124,0.17840695,0.15648013,0.13481696,0.11656472,0.09915272,0.08637749,0.07836022,0.0791061,0.08695758,0.10178203,0.11981658,0.13802849,0.1597373,0.18090367,0.20246817,0.22350104,0.2456368,0.26581472,0.28864902,0.3102534,0.33370382,0.3539014,0.3764099,0.40024763,0.42163926,0.4477677,0.4695008,0.48799533,0.50949395,0.5279115,0.547172,0.56405884,0.58060306,0.5921196,0.604066,0.6136823,0.6230763,0.62929124,0.63280314,0.63486725,0.64056665,0.643197,0.64846396,0.0038691508,0.0038424716,0.003874791,0.003976278,0.004090645,0.004264812,0.0042480864,0.0044013495,0.0045804647,0.0048311646,0.0051293164,0.005401185,0.0057393676,0.006040933,0.0064688604,0.006983079,0.0075548054,0.007921318,0.008412362,0.009054148,0.009370936,0.009683967,0.010356186,0.01075796,0.011234187,0.011533023,0.011841039,0.01218428,0.012561577,0.012731598,0.012942256,0.013234786,0.013544885,0.013914123,0.014485654,0.014951257,0.015556908,0.016195163,0.016625317,0.017502496,0.018431868,0.019247403,0.020074593,0.020844055,0.02165146,0.022403518,0.023404539,0.02434592,0.02541008,0.026452735,0.027171243,0.027988354,0.028721798,0.029428331,0.02992602,0.029966878,0.030032178,0.030210618,0.029922135,0.029863682,0.02959302,0.029402751,0.029293628,0.02920562,0.02925625,0.029143315,0.029151512,0.028964639,0.02857454,0.02813013,0.027481714,0.026280163,0.0252809,0.024197003,0.023055535,0.021958224,0.020917565,0.020139923,0.019431708,0.018707262,0.017993886,0.017174985,0.016436959,0.015529847,0.014417076,0.013152317,0.011795497,0.010570104,0.009389625,0.008346539,0.007448785,0.006834055,0.006322585,0.006006739,0.0057155793,0.0056140376,0.00558411,0.0055721793,0.0055816793,0.005693155
Open,2,45,4,0.73569983,0.7237939,0.7172688,0.7076793,0.7040824,0.69876367,0.69268036,0.68756217,0.6850793,0.68363196,0.6838195,0.68224806,0.6766479,0.6770179,0.6768074,0.67891717,0.6764477,0.67006177,0.66952926,0.6627189,0.65954095,0.64749473,0.64350176,0.63440394,0.6249592,0.61368704,0.60710233,0.5909918,0.5824234,0.5717589,0.5612369,0.55217034,0.5413212,0.52940863,0.522509,0.5118204,0.5092003,0.49534756,0.48752537,0.47986352,0.47105014,0.4621268,0.45300987,0.4441023,0.43215483,0.41829428,0.40574908,0.38960734,0.3751215,0.35751623,0.3372232,0.31899384,0.2962706,0.27430356,0.2510328,0.22855318,0.20438592,0.18091214,0.15722516,0.13397042,0.11512378,0.09671108,0.083229065,0.07634075,0.07752942,0.08774272,0.1024318,0.11941316,0.13957533,0.15971342,0.1799268,0.20089898,0.22332235,0.24477474,0.26591113,0.28608727,0.30949274,0.33290425,0.3550142,0.37674156,0.40067092,0.42313892,0.44697773,0.46919733,0.48961875,0.5093299,0.5300539,0.5476748,0.56403714,0.58110905,0.59251946,0.60701257,0.6128614,0.6231699,0.62788165,0.63434994,0.6358952,0.6383403,0.64141524,0.6473148,0.0038549348,0.0039830795,0.0040059,0.0042035365,0.004330959,0.0044805356,0.004468255,0.0046636434,0.004860771,0.0050646216,0.0054480415,0.0057074064,0.0060321647,0.00645683,0.0068381536,0.0073468937,0.0077546076,0.008212911,0.008727817,0.009188541,0.009798821,0.010093273,0.010703078,0.011186359,0.011612683,0.011912031,0.012073199,0.012363701,0.012613284,0.012726812,0.013032396,0.013335287,0.013561344,0.0138778705,0.014391325,0.014905325,0.015402651,0.016025774,0.01657674,0.017562363,0.018358959,0.019112458,0.020126063,0.020955468,0.021732133,0.022517791,0.023683224,0.024670906,0.025799325,0.026757775,0.027398432,0.02831873,0.028751135,0.029950406,0.030432846,0.030614635,0.030708732,0.030483851,0.030513644,0.030509852,0.030507527,0.03029481,0.030226052,0.030444006,0.03031184,0.030209918,0.030211724,0.029890267,0.0293367,0.028564017,0.027585918,0.026528003,0.025354076,0.024058659,0.022860054,0.021579945,0.020398065,0.01982081,0.019025639,0.018220916,0.017550644,0.016860945,0.015998987,0.015028979,0.013902065,0.012675156,0.011559508,0.0105123855,0.009330352,0.008373078,0.0074060364,0.006841073,0.0062272795,0.0059781806,0.0057707545,0.0055521037,0.005455434,0.005543344,0.005524354,0.005636597
Open,2,46,4,0.7358677,0.7248817,0.71895915,0.7080781,0.70499635,0.697998,0.69211364,0.6879298,0.68523467,0.6809658,0.684443,0.6816492,0.6793945,0.6781079,0.67575395,0.677378,0.675789,0.67054707,0.67049104,0.66060555,0.65938747,0.6559674,0.64465773,0.63356996,0.6254811,0.6127136,0.60724294,0.59435946,0.5838222,0.57494676,0.5643828,0.5544566,0.54298365,0.5343694,0.52268726,0.5145569,0.5086249,0.496305,0.48797616,0.4818224,0.4734322,0.4639565,0.45311975,0.44313052,0.43157867,0.4186307,0.4065126,0.39028713,0.37498978,0.35745144,0.33821654,0.3181816,0.29692444,0.27375782,0.2507696,0.22768816,0.20347571,0.18048163,0.15705223,0.13280791,0.114672124,0.095880724,0.08212353,0.075241886,0.07781867,0.088127956,0.10316164,0.12034665,0.14015959,0.16148253,0.18134245,0.2026081,0.22305985,0.24474207,0.26740706,0.2876318,0.30914086,0.33183005,0.3544713,0.3772087,0.4009774,0.42180508,0.4477424,0.46870625,0.49143976,0.50928736,0.5279315,0.5471064,0.5641266,0.579723,0.5915956,0.60454977,0.6137164,0.6223667,0.6270974,0.6326221,0.63607615,0.636881,0.64321804,0.6480611,0.003994141,0.0040751905,0.004105451,0.004180755,0.0043650283,0.004435801,0.004476286,0.0047053318,0.004775529,0.0050533456,0.0052548423,0.0056634513,0.0059375837,0.0063671637,0.0067969775,0.0073270737,0.0077982675,0.008211155,0.008666239,0.009144193,0.009525135,0.010112574,0.010344254,0.010684083,0.011098505,0.011489131,0.011797339,0.012122399,0.0123318555,0.012615308,0.01294189,0.013175136,0.013432208,0.013940766,0.014313225,0.014821538,0.015140453,0.01579608,0.01632039,0.017196886,0.017944314,0.01883832,0.019603508,0.020437395,0.021481557,0.022325663,0.023356246,0.024306864,0.02522705,0.02638063,0.027199319,0.028173964,0.02875609,0.02956735,0.030001443,0.030236248,0.030268153,0.030390507,0.030410565,0.030445416,0.03036327,0.030371513,0.030265708,0.030250799,0.030283919,0.03046964,0.030365584,0.030095777,0.029636623,0.028843565,0.027851451,0.026710067,0.025598284,0.024351893,0.02306907,0.021914136,0.020808661,0.019874442,0.019064661,0.018282127,0.017458586,0.01668414,0.015896628,0.014995524,0.013812502,0.012565634,0.011320167,0.010150831,0.009082183,0.008080187,0.0072471723,0.006576584,0.006100764,0.0057627317,0.0055594807,0.005492259,0.0054399874,0.005505683,0.0055487016,0.0056841215
Open,2,47,4,0.7351699,0.7237995,0.71634245,0.7077664,0.7039469,0.6978935,0.69393325,0.6899582,0.6834755,0.6818949,0.684295,0.6849868,0.67994756,0.67991126,0.67698836,0.67724204,0.67646027,0.67169577,0.67048335,0.6611861,0.66035634,0.65346897,0.64466727,0.6337549,0.6248142,0.6128104,0.6072852,0.5910338,0.5838317,0.5727619,0.56377196,0.5546141,0.5413678,0.53204185,0.52446795,0.5154631,0.50767976,0.4966792,0.4886713,0.48191553,0.4731288,0.4645694,0.45357087,0.44321284,0.4326368,0.41758204,0.40520516,0.39033937,0.37438565,0.35679516,0.3363559,0.31736073,0.29596397,0.27255604,0.24988386,0.22699256,0.203199,0.18026492,0.1559166,0.13328002,0.11473569,0.0970002,0.08402105,0.077825375,0.078226306,0.08826164,0.10342846,0.12094308,0.13933948,0.16192551,0.18051748,0.20189512,0.22252788,0.24490227,0.26718068,0.28794953,0.30933198,0.331934,0.3531666,0.37705305,0.40000725,0.4226909,0.447356,0.46913785,0.48602408,0.5082291,0.52702546,0.54603213,0.563224,0.5790964,0.5923025,0.603399,0.61254466,0.6211917,0.6280738,0.6329739,0.63620275,0.6382714,0.64104384,0.6483011,0.003920569,0.00392868,0.0039392314,0.0040147197,0.004231401,0.00433718,0.004406658,0.004564016,0.0048053577,0.0050270036,0.005291188,0.005637203,0.006023284,0.0063635274,0.00674906,0.0071778456,0.007747106,0.008151504,0.008685441,0.009213134,0.009670499,0.009984828,0.01050486,0.010841732,0.011243042,0.011576785,0.0118263,0.01199604,0.012277192,0.012464607,0.012735382,0.012945449,0.013124148,0.01354488,0.013882756,0.0143739665,0.014857479,0.015516594,0.016201502,0.017190302,0.01797864,0.018735813,0.019747859,0.02049715,0.021333689,0.022186387,0.023025667,0.024080317,0.025026565,0.02610998,0.026881032,0.027584763,0.028308755,0.029008456,0.02932139,0.029735519,0.029952733,0.030050837,0.02989031,0.029840749,0.029854838,0.029688196,0.029602593,0.029563107,0.02967501,0.029684128,0.02932673,0.028866174,0.028209273,0.027726015,0.02691536,0.025793575,0.02486533,0.023570744,0.022243125,0.021401223,0.020397782,0.019562414,0.01882083,0.018011147,0.017398326,0.016580505,0.015673712,0.014805269,0.013598826,0.012588411,0.011459909,0.010306642,0.00918934,0.008243095,0.0074692913,0.0067805727,0.0063426616,0.0060823043,0.0057897833,0.0057484102,0.0057018413,0.0057543586,0.005590009,0.005815297
Open,2,48,4,0.7357421,0.72499204,0.7174097,0.7073253,0.7039969,0.6969474,0.6905668,0.6886617,0.68536264,0.6818792,0.68257207,0.68169785,0.6788061,0.6771839,0.67694044,0.67615634,0.67641836,0.6688939,0.6692164,0.6598006,0.66051567,0.6526557,0.6418805,0.6334777,0.62580353,0.61287487,0.60352767,0.59281266,0.58359694,0.57181764,0.56090534,0.5534608,0.5407017,0.5301354,0.5196533,0.51191664,0.5082203,0.49604532,0.4864101,0.47797492,0.4707299,0.46220464,0.450713,0.442604,0.4312542,0.41728917,0.40402913,0.3898599,0.37209252,0.3564026,0.33437747,0.31679624,0.29400316,0.27160534,0.24960476,0.22729142,0.2031712,0.18000041,0.15786059,0.13433035,0.11752253,0.098354794,0.08684612,0.07888684,0.08182388,0.09029702,0.102754734,0.12006448,0.13887577,0.15802844,0.18003535,0.20220807,0.22203352,0.24435803,0.26518425,0.28808564,0.31009877,0.3307999,0.35385433,0.37787694,0.40049317,0.4221987,0.44491753,0.46879554,0.48801345,0.5082184,0.5251601,0.54555434,0.5641941,0.57996196,0.5929097,0.60620886,0.6135411,0.62266105,0.6295445,0.63468736,0.63515717,0.64011097,0.6439737,0.6487895,0.003850058,0.003866551,0.0038769722,0.0039875815,0.0040502218,0.0042490014,0.004310371,0.0044623706,0.004597786,0.0048096897,0.0051754634,0.0053684306,0.0057584387,0.0060723545,0.006430791,0.006827591,0.007346744,0.007660977,0.008276683,0.008763969,0.009668182,0.00998241,0.010519363,0.010772038,0.011256609,0.011580468,0.011808584,0.012049253,0.01241668,0.012423428,0.012732732,0.013092118,0.013238318,0.013508265,0.013804637,0.014497131,0.015078362,0.015637308,0.016079975,0.01687789,0.017691653,0.0186066,0.019412555,0.020367073,0.021151606,0.022069128,0.02298358,0.0237772,0.024740132,0.025908684,0.02663354,0.027398983,0.02808024,0.028766507,0.029230978,0.029326387,0.029503804,0.029623676,0.029633014,0.029621003,0.029695539,0.029663133,0.029706325,0.029548984,0.029661058,0.0295609,0.029510297,0.029218037,0.029100854,0.028312191,0.027544634,0.026407868,0.025370894,0.024074478,0.02299879,0.021861088,0.020537654,0.019690929,0.018962024,0.018171519,0.017371794,0.016513899,0.015712634,0.0148022305,0.013612571,0.012503745,0.011278911,0.010194554,0.009059309,0.008080761,0.0072100963,0.006604234,0.006114394,0.005863189,0.0056067538,0.0053934474,0.0053169676,0.00534897,0.0054169074,0.005502607
Open,2,49,4,0.73477185,0.72360826,0.7149782,0.7062429,0.7028386,0.69774514,0.69395113,0.68854475,0.68415374,0.67952865,0.6828266,0.68070173,0.678275,0.67821103,0.6773626,0.6750461,0.67557865,0.66846746,0.66695535,0.65990716,0.6584741,0.64654094,0.6419496,0.6335014,0.6223562,0.6117153,0.6057637,0.59246856,0.5825671,0.57216996,0.561969,0.5510337,0.5406083,0.53042203,0.5248787,0.5117602,0.5065098,0.49673483,0.48801792,0.4805735,0.47073406,0.46268314,0.45261967,0.44278648,0.43133318,0.4178898,0.405589,0.38946715,0.37356037,0.354058,0.3358897,0.31766713,0.29446867,0.27333942,0.24949342,0.22732428,0.20248112,0.18039468,0.15727419,0.13323827,0.11551974,0.097982824,0.08457331,0.07784789,0.08029221,0.08893767,0.10502404,0.1226783,0.14191608,0.16192026,0.1822311,0.20316663,0.22504312,0.24669418,0.26836616,0.2887889,0.30975795,0.3308393,0.3543408,0.37671357,0.40029514,0.42196026,0.4479825,0.46825534,0.48722097,0.51011723,0.5268145,0.5475361,0.56313866,0.580896,0.5911322,0.6044367,0.6129872,0.6233025,0.6284783,0.6336084,0.63669616,0.6378314,0.64287364,0.64931566,0.0037184136,0.0037882267,0.0038317738,0.0039604944,0.004021581,0.004128669,0.0042788684,0.0044371956,0.0045984117,0.004847482,0.005097399,0.005531746,0.0058684177,0.006274894,0.0066122487,0.007018039,0.0074873744,0.007857247,0.008340227,0.00883928,0.009288682,0.009733394,0.010087354,0.010630172,0.011087533,0.011392776,0.011710509,0.012018948,0.012360044,0.012493539,0.012717762,0.013003992,0.013314466,0.0135850385,0.01401765,0.0145774605,0.015091668,0.01585525,0.016358763,0.017190957,0.018043632,0.018823324,0.019607145,0.020471942,0.021352302,0.022099247,0.023044694,0.024097933,0.025071733,0.02609767,0.02685434,0.027686294,0.028531253,0.029303202,0.029751059,0.029907448,0.03013894,0.030217392,0.030164363,0.030006621,0.030115621,0.030031294,0.029875254,0.029994799,0.029997885,0.03008295,0.029854331,0.02959507,0.029517012,0.028740672,0.02771561,0.02667487,0.025632571,0.024376918,0.023312435,0.022192473,0.021059243,0.02032858,0.019633053,0.018770022,0.017874867,0.017217178,0.01639637,0.0152967675,0.014231687,0.013030212,0.011664153,0.010442914,0.0092593115,0.008234548,0.007331991,0.0066421395,0.0060132095,0.005714679,0.0054350025,0.005325153,0.0052911555,0.005293775,0.005279333,0.005438904
Open,2,50,4,0.73547375,0.7233769,0.71621114,0.7072794,0.7033745,0.6979696,0.6926022,0.6884342,0.68344104,0.679134,0.6839166,0.68176556,0.6779209,0.67624336,0.67595524,0.67497164,0.67532927,0.6689625,0.6665854,0.6594471,0.6580345,0.64502084,0.6414278,0.63222885,0.62309873,0.609068,0.60075223,0.58940905,0.58059597,0.5700106,0.5602852,0.5496287,0.5381223,0.5282164,0.51926315,0.51004165,0.50313365,0.4939331,0.48258215,0.4771261,0.46691322,0.45775262,0.44826534,0.4366766,0.42669114,0.41253105,0.40098238,0.38652766,0.36692202,0.3522899,0.33235133,0.3142843,0.29344764,0.27176964,0.24956925,0.22856785,0.20613052,0.18428075,0.16198546,0.14149094,0.12268335,0.10642497,0.092206955,0.084342055,0.08364635,0.09013858,0.1031383,0.11975569,0.13691826,0.15788251,0.17986839,0.19960244,0.22056767,0.24322781,0.26548895,0.28825778,0.30999333,0.3322877,0.35570526,0.37865162,0.4017208,0.42190495,0.44873986,0.4708359,0.49060974,0.5104939,0.52729553,0.54609835,0.5639305,0.57955605,0.5915191,0.60265285,0.6135046,0.62070954,0.62570924,0.6316079,0.63614607,0.6375597,0.6404547,0.64737374,0.00386006,0.0039150775,0.0039710877,0.0040552435,0.004166393,0.0042868056,0.004406377,0.0045174826,0.0047287736,0.004915958,0.005261934,0.0056031207,0.005981328,0.0064031994,0.006755669,0.0072114053,0.007702,0.008066013,0.008622002,0.009090485,0.009892937,0.010178173,0.010744941,0.011185392,0.011627593,0.011978282,0.012275528,0.012643102,0.012720419,0.013004907,0.0133090485,0.013386237,0.013833831,0.014202467,0.014425717,0.015101007,0.015651375,0.016445898,0.017093591,0.018034799,0.01882056,0.019656654,0.020654432,0.02151853,0.02240989,0.023213241,0.024360547,0.025296446,0.026149984,0.027132424,0.027757663,0.028607922,0.029147768,0.029663367,0.030092416,0.030144744,0.030415718,0.030339377,0.030121488,0.030130982,0.02993624,0.029798182,0.029736517,0.029781736,0.029860793,0.030068561,0.029957071,0.029723993,0.029411094,0.028696787,0.027937893,0.026811602,0.025725204,0.024626845,0.023128878,0.021975461,0.02082047,0.019972596,0.019580655,0.018494802,0.018316522,0.017327152,0.016798312,0.015656264,0.014326033,0.013175886,0.011700199,0.010789607,0.009606468,0.008287698,0.007687214,0.007070207,0.0066272537,0.0060834475,0.0058378424,0.0056941444,0.005610611,0.0056014443,0.005631856,0.005681766
Open,2,51,4,0.7336918,0.72307754,0.7153877,0.7048477,0.7018147,0.6960173,0.6893427,0.6858575,0.6837909,0.67978835,0.6800245,0.6769161,0.6753053,0.67495054,0.6746368,0.6748411,0.67424726,0.66778606,0.66922706,0.6609255,0.656923,0.6437806,0.6409083,0.6309484,0.6232927,0.6105953,0.60355407,0.5896775,0.5802686,0.57095927,0.5600155,0.55033135,0.5411495,0.52913713,0.5205622,0.5112524,0.501674,0.49478763,0.4844825,0.47765958,0.46794093,0.4589945,0.44879943,0.43814945,0.42708296,0.41440463,0.4002109,0.38531417,0.37108642,0.350529,0.33297595,0.31507346,0.29176426,0.2718157,0.25003898,0.22893775,0.20493641,0.18379278,0.16254471,0.13992682,0.12167966,0.104814954,0.09077999,0.08252617,0.082404196,0.08861926,0.103599384,0.119259804,0.13883482,0.1591046,0.17955151,0.20001015,0.22293606,0.24503128,0.26625812,0.289912,0.31101823,0.33401167,0.35691229,0.37855583,0.40384448,0.42477682,0.45078042,0.4709556,0.49248677,0.5115939,0.5303068,0.5471198,0.5648296,0.5801981,0.59252226,0.60301185,0.6127325,0.62129754,0.6264938,0.6320303,0.63421017,0.63700926,0.640259,0.64709735,0.0037346252,0.0037653735,0.00390675,0.003957641,0.0040155943,0.004150877,0.004203671,0.0044385437,0.004551188,0.0048030736,0.0049956124,0.005373068,0.0057304264,0.006142571,0.006581084,0.0070385113,0.0075105745,0.007978817,0.008610974,0.009104446,0.009619031,0.009874632,0.010616241,0.01099572,0.011459171,0.011814992,0.012133722,0.012338639,0.012696783,0.012932889,0.0131933335,0.013573445,0.013838293,0.014201227,0.014625126,0.015175086,0.01577413,0.016445719,0.016972598,0.017953876,0.018802613,0.019573187,0.020436294,0.021146456,0.021980986,0.022715788,0.023907566,0.02455178,0.025629157,0.02635755,0.026967661,0.027629565,0.028132224,0.028913906,0.028993059,0.029228283,0.029266844,0.029415255,0.02950029,0.02961962,0.02958158,0.02947535,0.029541478,0.029489703,0.029591873,0.029735979,0.029752048,0.029328538,0.029255198,0.028439509,0.027808754,0.026679737,0.025754614,0.024677753,0.023456117,0.022222059,0.021271218,0.020432737,0.019550707,0.018986182,0.018271679,0.017529914,0.016786514,0.015830234,0.014728673,0.013560752,0.012137787,0.010916758,0.009686682,0.008539443,0.0076551377,0.006967506,0.0064735627,0.0061048064,0.0057916557,0.0056643044,0.005535982,0.005591211,0.005548088,0.0056292205
Open,2,52,4,0.7344744,0.72339225,0.7144118,0.7062957,0.7026557,0.69704884,0.688662,0.68757147,0.68362194,0.67832017,0.681977,0.6781193,0.67638445,0.6755222,0.67591375,0.67267,0.6735755,0.6703891,0.6671584,0.66052103,0.65912914,0.652877,0.6440626,0.63362265,0.6266573,0.61294377,0.6062458,0.5942437,0.582738,0.57281977,0.56447875,0.55102575,0.541413,0.53196067,0.52250767,0.5109265,0.5036095,0.49661618,0.48568273,0.47845006,0.46951818,0.45899028,0.44854963,0.4384851,0.4276076,0.41327778,0.4025897,0.38526285,0.36961198,0.35141683,0.33055872,0.3129814,0.29186827,0.2711089,0.24919306,0.22708863,0.20513353,0.18303455,0.15997364,0.13820158,0.120583765,0.10532093,0.089746416,0.082350634,0.08212185,0.09081117,0.10270885,0.11975111,0.13821512,0.15890613,0.17943184,0.20118769,0.22399814,0.2455587,0.26631492,0.28966263,0.31091276,0.33210358,0.35632655,0.3792346,0.40342352,0.42395234,0.4497197,0.46679726,0.49122337,0.51046294,0.52785766,0.54768234,0.5633186,0.5806359,0.59068483,0.60587925,0.6116574,0.6217221,0.6274291,0.6301213,0.6350554,0.63920575,0.64187866,0.64725804,0.0037367202,0.0036904763,0.0037573206,0.0038487911,0.0039438815,0.00407303,0.0041145524,0.0042153397,0.004368664,0.00448935,0.004760214,0.0052415305,0.005589535,0.0061026607,0.006505533,0.00688567,0.007301081,0.007847524,0.008398824,0.008915854,0.009191195,0.00974343,0.010285407,0.010763179,0.011219292,0.011656345,0.011992798,0.012349358,0.012736002,0.012909945,0.013206934,0.013540716,0.0137932515,0.014281253,0.014650013,0.01527507,0.015794588,0.016578676,0.01710498,0.017973375,0.01892525,0.019595742,0.020564197,0.021389434,0.022242347,0.023113238,0.024182172,0.025008496,0.025841458,0.026676511,0.027269108,0.02773971,0.028424663,0.029091714,0.02912834,0.02928717,0.029383538,0.029276378,0.029249016,0.029114576,0.029171549,0.029220914,0.029236937,0.029193737,0.02941842,0.029522201,0.02935991,0.029246928,0.029088186,0.028665042,0.027867218,0.026539117,0.025164777,0.024141753,0.022893332,0.021555347,0.020639418,0.020036327,0.019231906,0.018433662,0.017759802,0.01701152,0.016394079,0.015426111,0.014317502,0.013175256,0.011906136,0.010648902,0.009420794,0.00835779,0.0074715265,0.0068112155,0.0062263287,0.005972977,0.0056877513,0.005650846,0.005652446,0.005530094,0.0055475924,0.005633635
